# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Aug 19 21:30:25 2022
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1
# CONSTRAINT:  and tran_flag = 1
# CONSTRAINT:  and pl_orbperstr < 2)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN tran_flag:      Detected by Transits
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN pl_trandep:     Transit Depth [%]
# COLUMN pl_trandeperr1: Transit Depth Upper Unc. [%]
# COLUMN pl_trandeperr2: Transit Depth Lower Unc. [%]
# COLUMN pl_trandeplim:  Transit Depth Limit Flag
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN ra:             RA [deg]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
#pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,tran_flag,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,ra,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
TrES-3 b,TrES-3,1,1,1,Transit,2007,TrES,1,Published Confirmed,0,<a refstr=SOZZETTI_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...691.1145S/abstract target=ref> Sozzetti et al. 2009 </a>,1.30618581,,,0,0.022820,0.000230,-0.000400,0,14.975,0.347,-0.415,0,1.336,0.031,-0.037,0,607.03000,23.83600,-25.42500,0,1.91000,0.07500,-0.08000,0,Mass,0.000000,,,0,,,,,,,,,0,2.739000,0.067000,-0.067000,0,<a refstr=SOZZETTI_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...691.1145S/abstract target=ref> Sozzetti et al. 2009 </a>,,5650.00,75.00,,0,0.83,0.02,,0,0.93,0.05,,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,268.0291106,37.5463268,231.3370000,1.3030000,-1.2880000,12.3620000,0.0690000,-0.0690000,10.6080000,0.0170000,-0.0170000,12.1995000,0.0005980,-0.0005980,2014-05-14,2009-02,2014-05-14
Kepler-1372 b,Kepler-1372,1,1,1,Transit,2016,Kepler,1,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1.31155557,0.00000554,-0.00000554,0,,,,,1.270,0.440,-0.130,0,0.113,0.039,-0.012,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5677.00,76.20,-103.14,0,0.97,0.26,-0.08,0,0.98,0.05,-0.05,0,0.050,0.126,-0.163,0,[Fe/H],4.46,0.07,-0.20,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,288.8865895,44.8394672,1303.2200000,54.5700000,-50.4300000,15.6670000,0.1260000,-0.1260000,13.7180000,0.0430000,-0.0430000,15.3493000,0.0004420,-0.0004420,2016-05-06,2016-05,2016-05-10
Kepler-198 d,Kepler-198,1,1,3,Transit,2016,Kepler,1,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1.31184443,0.00000133,-0.00000133,0,,,,,1.530,0.090,-0.070,0,0.136,0.008,-0.006,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5636.00,74.56,-63.58,0,0.93,0.05,-0.04,0,0.97,0.04,-0.03,0,0.040,0.099,-0.099,0,[Fe/H],4.49,0.03,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,290.6731326,38.6910045,495.3580000,4.2465000,-4.2465000,13.6840000,0.1030000,-0.1030000,12.0270000,0.0200000,-0.0200000,13.5662000,0.0004110,-0.0004110,2016-05-06,2016-05,2016-05-10
HAT-P-36 b,HAT-P-36,1,1,1,Transit,2011,HATNet,1,Published Confirmed,0,<a refstr=CHAKRABARTY__AMP__SENGUPTA_2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...39C/abstract target=ref>Chakrabarty &amp; Sengupta 2019</a>,1.32734683,0.00000048,-0.00000048,0,0.024100,0.000470,-0.000470,0,14.314,0.224,-0.224,0,1.277,0.020,-0.020,0,587.41341,27.65121,-27.65121,0,1.84820,0.08700,-0.08700,0,Mass,,,,,,,,,1781,19,-19,0,0,,,,,<a refstr=CHAKRABARTY__AMP__SENGUPTA_2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...39C/abstract target=ref>Chakrabarty &amp; Sengupta 2019</a>,,5620.00,40.00,-40.00,0,1.04,0.01,-0.01,0,1.03,0.03,-0.03,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,188.2662048,44.9153672,294.4190000,2.2690000,-2.2350000,12.1460000,0.0250000,-0.0250000,10.6030000,0.0210000,-0.0210000,12.0930000,0.0005330,-0.0005330,2019-07-08,2019-07,2019-07-11
Qatar-2 b,Qatar-2,1,1,1,Transit,2011,Qatar,1,Published Confirmed,0,<a refstr=MANCINI_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.443.2391M/abstract target=ref>Mancini et al. 2014</a>,1.33711647,0.00000026,-0.00000026,0,0.021530,0.000200,-0.000200,0,14.056,0.146,-0.146,0,1.254,0.013,-0.013,0,792.63500,17.16200,-17.16200,0,2.49400,0.05400,-0.05400,0,Mass,0.000000,,,0,,,,,1344,14,-14,0,0,,,,,<a refstr=MANCINI_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.443.2391M/abstract target=ref>Mancini et al. 2014</a>,,4645.00,50.00,-50.00,0,0.78,0.01,-0.01,0,0.74,0.02,-0.02,0,0.020,0.080,-0.080,0,[m/H],4.53,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,207.6554928,-6.8040714,181.3740000,1.2180000,-1.2030000,13.4430000,0.1600000,-0.1600000,10.6190000,0.0210000,-0.0210000,13.0276000,0.0007210,-0.0007210,2014-11-05,2014-09,2014-11-05
NGTS-4 b,NGTS-4,1,1,1,Transit,2019,Paranal Observatory,1,Published Confirmed,0,<a refstr=WEST_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.486.5094W/abstract target=ref>West et al. 2019</a>,1.33735080,0.00000800,-0.00000800,0,0.019000,0.005000,-0.005000,0,3.180,0.260,-0.260,0,0.284,0.023,-0.023,0,20.60000,3.00000,-3.00000,0,0.06481,0.00944,-0.00944,0,Mass,0.000000,,,0,,,,,1650,400,-400,0,0,,,,,<a refstr=WEST_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.486.5094W/abstract target=ref>West et al. 2019</a>,,5143.00,100.00,-100.00,0,0.84,0.01,-0.01,0,0.75,0.02,-0.02,0,-0.280,0.100,-0.100,0,[M/H],4.50,0.10,-0.10,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,89.5988945,-30.8117992,280.5550000,1.8220000,-1.7990000,13.1380000,0.0460000,-0.0460000,11.0730000,0.0220000,-0.0220000,12.9092000,0.0002360,-0.0002360,2019-05-14,2019-07,2019-05-16
WASP-4 b,WASP-4,1,1,1,Transit,2007,SuperWASP,1,Published Confirmed,0,<a refstr=BOUMA_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..217B/abstract target=ref>Bouma et al. 2019</a>,1.33823147,0.00000002,-0.00000002,0,0.022600,0.000700,-0.000800,0,14.807,0.437,-0.437,0,1.321,0.039,-0.039,0,376.94638,28.60470,-31.14734,0,1.18600,0.09000,-0.09800,0,Mass,0.000000,,,0,,,,,,,,,0,,,,,<a refstr=BOUMA_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..217B/abstract target=ref>Bouma et al. 2019</a>,,5400.00,90.00,-90.00,0,0.89,0.03,-0.03,0,0.86,0.08,-0.09,0,-0.070,0.190,-0.190,0,[Fe/H],4.47,0.11,-0.11,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,353.5629149,-42.0617794,267.2060000,3.7710000,-3.6700000,12.4830000,0.0410000,-0.0410000,10.7460000,0.0210000,-0.0210000,12.3162000,0.0002460,-0.0002460,2019-08-09,2019-06,2019-08-15
Kepler-908 b,Kepler-908,1,3,1,Transit,2016,Kepler,1,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1.34059747,0.00000195,-0.00000195,0,,,,,1.220,0.100,-0.080,0,0.109,0.009,-0.007,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5973.00,89.43,-95.84,0,1.12,0.08,-0.07,0,1.11,0.04,-0.04,0,0.150,0.056,-0.063,0,[Fe/H],4.38,0.04,-0.06,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,295.3225434,39.3764624,290.8430000,1.9200000,-1.8960000,11.6070000,0.0170000,-0.0170000,9.9930000,0.0180000,-0.0180000,11.4650000,0.0003930,-0.0003930,2016-05-06,2016-05,2016-05-10
Kepler-1339 b,Kepler-1339,1,1,1,Transit,2016,Kepler,1,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1.34155513,0.00000370,-0.00000370,0,,,,,0.710,0.060,-0.040,0,0.063,0.005,-0.004,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5586.00,51.01,-56.05,0,0.93,0.06,-0.05,0,0.94,0.03,-0.04,0,0.010,0.112,-0.110,0,[Fe/H],4.47,0.05,-0.06,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,283.7457695,48.3734690,371.0490000,8.1170000,-7.7830000,12.3440000,0.0320000,-0.0320000,10.6270000,0.0140000,-0.0140000,12.1235000,0.0012900,-0.0012900,2016-05-06,2016-05,2016-05-10
HATS-24 b,HATS-24,1,1,1,Transit,2017,HATSouth,1,Published Confirmed,0,<a refstr=OLIVEIRA_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RNAAS...3b..35O/abstract target=ref>Oliveira et al. 2019</a>,1.34849780,0.00000090,-0.00000090,0,0.023800,0.001000,-0.001000,0,15.637,0.639,-0.639,0,1.395,0.057,-0.057,0,718.29580,54.03110,-54.03110,0,2.26000,0.17000,-0.17000,0,Mass,0.000000,,,0,,,,,2166,53,-53,0,0,,,,,<a refstr=OLIVEIRA_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RNAAS...3b..35O/abstract target=ref>Oliveira et al. 2019</a>,,6125.00,94.00,-94.00,0,1.12,0.04,-0.05,0,1.07,0.03,-0.05,0,-0.229,0.058,-0.058,0,[Fe/H],4.37,0.04,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,268.8907069,-61.7474000,494.1820000,12.4680000,-11.8800000,12.9150000,0.0920000,-0.0920000,11.3820000,0.0230000,-0.0230000,12.6911000,0.0002920,-0.0002920,2019-07-08,2019-02,2019-07-11
HATS-2 b,HATS-2,1,1,1,Transit,2013,HATSouth,1,Published Confirmed,0,<a refstr=MOHLER_FISCHER_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...558A..55M/abstract target=ref> Mohler-Fischer et al. 2013 </a>,1.35413300,0.00000100,-0.00000100,0,0.023000,0.000300,-0.000300,0,13.092,0.336,-0.336,0,1.168,0.030,-0.030,0,427.46300,47.67200,-47.67200,0,1.34500,0.15000,-0.15000,0,Mass,0.000000,,,0,,,,,1577,31,-31,0,0,,,,,<a refstr=MOHLER_FISCHER_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...558A..55M/abstract target=ref> Mohler-Fischer et al. 2013 </a>,K,5227.00,95.00,-95.00,0,0.90,0.02,-0.02,0,0.88,0.04,-0.04,0,0.150,0.050,-0.050,0,[Fe/H],4.48,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,176.7388264,-22.5630097,341.9250000,3.6740000,-3.5980000,13.5650000,0.0920000,-0.0920000,11.3860000,0.0230000,-0.0230000,13.3419000,0.0007790,-0.0007790,2014-05-14,2013-10,2014-05-14
WASP-77 A b,WASP-77 A,1,2,1,Transit,2012,SuperWASP,1,Published Confirmed,0,<a refstr=CORT_EACUTE_S_ZULETA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..98C/abstract target=ref>Cort&eacute;s-Zuleta et al. 2020</a>,1.36002854,0.00000062,-0.00000062,0,0.023350,0.000450,-0.000430,0,13.787,0.347,-0.325,0,1.230,0.031,-0.029,0,529.81995,21.61233,-20.34102,0,1.66700,0.06800,-0.06400,0,Mass,0.007400,0.006900,-0.004900,0,1440.00,90.00,-80.00,0,1715,26,-25,0,0,1.783000,0.020000,-0.019000,0,<a refstr=CORT_EACUTE_S_ZULETA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..98C/abstract target=ref>Cort&eacute;s-Zuleta et al. 2020</a>,,5617.00,72.00,-72.00,0,0.91,0.03,-0.02,0,0.90,0.07,-0.06,0,-0.100,0.100,-0.110,0,[Fe/H],4.48,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,37.1555223,-7.0606675,105.1660000,1.2090000,-1.1820000,10.2940000,0.0070000,-0.0070000,8.4050000,0.0310000,-0.0310000,10.0966000,0.0015800,-0.0015800,2022-01-31,2020-04,2022-01-31
HATS-52 b,HATS-52,1,1,1,Transit,2017,HATSouth,1,Published Confirmed,0,<a refstr=HENNING_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...79H/abstract target=ref>Henning et al. 2018</a>,1.36665436,0.00000094,-0.00000094,0,0.024980,0.000400,-0.000400,0,15.491,0.964,-0.964,0,1.382,0.086,-0.086,0,711.93920,47.67450,-47.67450,0,2.24000,0.15000,-0.15000,0,Mass,0.246000,,,1,,,,,1834,73,-73,0,0,,,,,<a refstr=HENNING_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...79H/abstract target=ref>Henning et al. 2018</a>,,6010.00,150.00,-150.00,0,1.05,0.06,-0.06,0,1.11,0.05,-0.05,0,,,,,,4.45,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,140.0875894,-31.2692116,555.1340000,6.0570000,-6.0570000,13.8440000,0.1140000,-0.1140000,12.1140000,0.0300000,-0.0300000,13.6269000,0.0002540,-0.0002540,2018-01-03,2018-02,2018-01-05
Kepler-1850 b,Kepler-1850,1,1,1,Transit,2021,Kepler,1,Published Confirmed,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,1.38580000,,,0,,,,,0.729,,,0,0.065,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,4239.00,84.00,-84.00,0,0.60,0.03,-0.03,0,0.61,0.03,-0.03,0,-0.220,0.150,-0.150,0,[Fe/H],4.67,0.03,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,287.1428295,43.6161177,250.1990000,1.3330000,-1.3190000,14.4400000,0.1030000,-0.1030000,11.5620000,0.0130000,-0.0130000,14.0882000,0.0002860,-0.0002860,2021-12-05,2022-02,2021-12-05
WASP-173 A b,WASP-173 A,1,2,1,Transit,2018,SuperWASP-South,1,Published Confirmed,0,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482.1379H/abstract target=ref>Hellier et al. 2019</a>,1.38665318,0.00000027,-0.00000027,0,0.024800,0.000600,-0.000600,0,13.451,0.673,-0.673,0,1.200,0.060,-0.060,0,1172.79270,57.20940,-57.20940,0,3.69000,0.18000,-0.18000,0,Mass,0.000000,,,0,,,,,1880,55,-55,0,0,1.230000,0.020000,-0.020000,0,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482.1379H/abstract target=ref>Hellier et al. 2019</a>,G3,5800.00,140.00,-140.00,0,1.11,0.05,-0.05,0,1.05,0.08,-0.08,0,0.160,0.140,-0.140,0,,4.37,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,354.1686959,-34.6113042,232.9800000,1.7900000,-1.7630000,11.1500000,0.0360000,-0.0360000,10.0020000,0.0500000,-0.0500000,11.3975000,0.0011050,-0.0011050,2018-10-24,2019-01,2018-10-26
TOI-824 b,TOI-824,1,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),1,Published Confirmed,0,<a refstr=BURT_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..153B/abstract target=ref>Burt et al. 2020</a>,1.39297800,0.00001800,-0.00001700,0,0.021770,0.000320,-0.000320,0,2.926,0.202,-0.191,0,0.261,0.018,-0.017,0,18.46700,1.84300,-1.87500,0,0.05810,0.00580,-0.00590,0,Mass,,,,,412.00,51.00,-46.00,0,1253,38,-37,0,0,0.149000,0.014000,-0.014000,0,<a refstr=BURT_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..153B/abstract target=ref>Burt et al. 2020</a>,K4 V,4600.00,110.00,-100.00,0,0.69,0.03,-0.03,0,0.71,0.03,-0.03,0,-0.092,0.076,-0.077,0,[Fe/H],4.61,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,222.1654705,-57.5888666,63.9262000,0.1435000,-0.1428000,11.3140000,0.0150000,-0.0150000,8.4320000,0.0380000,-0.0380000,10.7616000,0.0003740,-0.0003740,2020-09-17,2020-10,2020-09-24
WASP-135 b,WASP-135,1,1,1,Transit,2015,SuperWASP,1,Published Confirmed,0,<a refstr=SPAKE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016PASP..128b4401S/abstract target=ref>Spake et al. 2016</a>,1.40137940,0.00000080,-0.00000080,0,0.024300,0.000500,-0.000500,0,14.572,1.009,-1.009,0,1.300,0.090,-0.090,0,603.87700,25.42640,-25.42640,0,1.90000,0.08000,-0.08000,0,Mass,0.000000,,,0,,,,,,,,,0,1.940000,0.080000,-0.080000,0,<a refstr=SPAKE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016PASP..128b4401S/abstract target=ref>Spake et al. 2016</a>,G5 V,5675.00,60.00,-60.00,0,0.96,0.05,-0.05,0,0.98,0.06,-0.06,0,0.020,0.130,-0.130,0,[Fe/H],4.47,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,267.2848846,29.8790428,298.2140000,1.4200000,-1.4070000,13.1810000,0.0800000,-0.0800000,11.0370000,0.0200000,-0.0200000,13.0045000,0.0005670,-0.0005670,2015-12-02,2016-02,2015-12-03
